metodo,x,y,regimen,fecha,q,temporada
UMAP,4.444,6.7373,crecida,2022-04-01,62.5,humeda
UMAP,4.3722,6.7523,crecida,2022-04-02,73.7,humeda
UMAP,4.3811,6.8707,crecida,2022-04-03,85.6,humeda
UMAP,4.4067,6.9623,crecida,2022-04-04,73.5,humeda
UMAP,4.3827,6.9216,crecida,2022-04-05,65.4,humeda
UMAP,4.3515,6.9658,crecida,2022-04-06,54.0,humeda
UMAP,4.2962,6.8817,crecida,2022-04-07,48.1,humeda
UMAP,4.2644,6.8963,crecida,2022-04-08,43.6,humeda
UMAP,4.2315,6.8524,crecida,2022-04-09,41.2,humeda
UMAP,4.215,6.5818,base,2022-04-12,32.5,humeda
UMAP,4.2356,6.5178,base,2022-04-13,30.7,humeda
UMAP,4.2773,6.0548,base,2022-04-16,22.5,humeda
UMAP,4.4306,5.4491,base,2022-04-21,17.5,humeda
UMAP,4.5237,5.0133,base,2022-04-25,15.6,humeda
UMAP,4.549,4.7793,base,2022-04-28,15.2,humeda
UMAP,4.6043,4.7254,base,2022-04-29,14.6,humeda
UMAP,4.6666,4.6901,base,2022-05-01,13.2,seca
UMAP,4.8828,4.5872,base,2022-05-05,12.5,seca
UMAP,5.1281,4.3558,base,2022-05-10,10.8,seca
UMAP,5.3577,4.2583,base,2022-05-14,10.3,seca
UMAP,5.5213,4.1698,base,2022-05-15,9.9,seca
UMAP,5.7037,4.108,base,2022-05-17,9.2,seca
UMAP,6.0104,3.9645,base,2022-05-21,10.2,seca
UMAP,6.1726,3.8734,base,2022-05-24,9.4,seca
UMAP,6.5524,3.6885,base,2022-05-27,8.3,seca
UMAP,6.7902,3.6312,base,2022-05-29,8.4,seca
UMAP,7.9901,3.4557,base,2022-06-04,8.7,seca
UMAP,8.2381,3.4229,base,2022-06-05,8.4,seca
UMAP,10.7624,3.5392,base,2022-06-14,7.5,seca
UMAP,11.1138,3.582,base,2022-06-15,7.1,seca
UMAP,11.2144,3.6392,base,2022-06-16,7.1,seca
UMAP,12.1789,3.9699,base,2022-06-21,7.1,seca
UMAP,12.4466,4.0814,base,2022-06-23,7.0,seca
UMAP,12.5532,4.1637,base,2022-06-24,7.2,seca
UMAP,12.759,4.2059,base,2022-06-28,7.7,seca
UMAP,14.162,5.1582,base,2022-07-09,6.8,seca
UMAP,14.7497,9.2015,base,2022-07-20,7.1,seca
UMAP,14.7774,9.3612,base,2022-07-22,6.8,seca
UMAP,14.7524,9.5671,base,2022-07-24,6.7,seca
UMAP,14.0487,9.6143,base,2022-07-31,6.4,seca
UMAP,13.9087,9.6238,base,2022-08-01,6.6,seca
UMAP,13.7773,9.3041,base,2022-08-05,6.5,seca
UMAP,13.7797,9.217,base,2022-08-07,7.1,seca
UMAP,13.6705,8.9671,base,2022-08-10,6.4,seca
UMAP,13.5696,8.8276,base,2022-08-12,6.3,seca
UMAP,13.4034,8.6984,base,2022-08-14,5.7,seca
UMAP,13.2978,8.4577,base,2022-08-17,5.6,seca
UMAP,13.2318,8.139,base,2022-08-22,7.1,seca
UMAP,13.1764,8.9893,base,2022-09-08,6.2,seca
UMAP,13.1347,9.0156,base,2022-09-10,6.2,seca
UMAP,13.2429,9.1837,base,2022-09-14,6.5,seca
UMAP,13.2371,9.2244,base,2022-09-16,6.5,seca
UMAP,13.3222,9.0892,base,2022-09-23,6.6,seca
UMAP,13.2628,9.4366,base,2022-10-05,6.4,seca
UMAP,13.1758,9.5199,base,2022-10-06,6.3,seca
UMAP,13.0181,9.5685,base,2022-10-09,6.3,seca
UMAP,12.8698,9.6955,base,2022-10-11,6.2,seca
UMAP,12.8113,9.7724,base,2022-10-12,6.2,seca
UMAP,12.8128,9.7221,base,2022-10-13,6.2,seca
UMAP,12.7254,9.7654,base,2022-10-17,6.4,seca
UMAP,12.6691,9.6749,base,2022-10-19,6.3,seca
UMAP,12.6735,9.2197,base,2022-10-29,6.0,seca
UMAP,12.6725,8.8104,base,2022-11-04,5.8,seca
UMAP,12.6917,8.8283,base,2022-11-07,6.0,seca
UMAP,12.6904,8.5575,base,2022-11-10,6.2,seca
UMAP,12.7016,8.4108,base,2022-11-12,6.1,seca
UMAP,12.7789,8.5607,base,2022-11-16,6.2,seca
UMAP,12.8228,8.7667,base,2022-11-19,5.9,seca
UMAP,12.7675,8.917,base,2022-11-20,5.8,seca
UMAP,12.7378,8.9359,base,2022-11-21,6.2,seca
UMAP,12.6278,9.1021,base,2022-11-27,6.3,seca
UMAP,12.6952,9.131,base,2022-11-28,6.0,seca
UMAP,12.6692,9.1976,base,2022-12-03,6.0,humeda
UMAP,12.6073,8.972,base,2022-12-10,6.1,humeda
UMAP,12.3212,9.1408,base,2022-12-14,6.7,humeda
UMAP,12.1674,9.3805,base,2022-12-18,8.3,humeda
UMAP,11.9713,9.6334,base,2022-12-20,8.4,humeda
UMAP,11.8596,9.6666,base,2022-12-21,7.5,humeda
UMAP,9.6481,9.8024,base,2022-12-26,15.0,humeda
UMAP,9.0497,9.8265,base,2023-01-05,11.1,humeda
UMAP,8.8886,9.7588,base,2023-01-07,10.4,humeda
UMAP,8.5556,9.6994,base,2023-01-20,29.2,humeda
UMAP,8.0452,9.2628,base,2023-01-28,19.2,humeda
UMAP,7.9462,9.1503,base,2023-01-29,24.6,humeda
UMAP,7.8324,9.1642,base,2023-01-30,21.2,humeda
UMAP,7.7346,9.0871,base,2023-02-02,17.1,humeda
UMAP,7.6021,8.8116,base,2023-02-04,40.6,humeda
UMAP,7.618,8.7952,crecida,2023-02-05,62.5,humeda
UMAP,7.3895,8.6124,crecida,2023-02-06,57.1,humeda
UMAP,7.1279,8.5995,crecida,2023-02-07,41.1,humeda
UMAP,6.8407,8.5568,base,2023-02-08,31.5,humeda
UMAP,5.785,8.5913,base,2023-02-12,20.9,humeda
UMAP,5.4777,8.6438,base,2023-02-14,32.1,humeda
UMAP,5.2739,8.6751,crecida,2023-02-16,49.5,humeda
UMAP,5.2552,8.6663,crecida,2023-02-17,56.7,humeda
UMAP,5.2013,8.6633,crecida,2023-02-18,78.1,humeda
UMAP,5.2045,8.6783,crecida,2023-02-19,80.0,humeda
UMAP,5.0523,8.6718,crecida,2023-02-20,81.1,humeda
UMAP,5.0285,8.6806,crecida,2023-02-21,90.8,humeda
UMAP,5.0157,8.6804,crecida,2023-02-22,84.6,humeda
UMAP,4.9058,8.695,crecida,2023-02-23,68.0,humeda
UMAP,4.8938,8.7124,crecida,2023-02-24,70.0,humeda
UMAP,4.8164,8.7179,crecida,2023-02-25,64.3,humeda
UMAP,4.732,8.7262,crecida,2023-02-26,55.0,humeda
UMAP,4.659,8.6978,crecida,2023-02-27,50.1,humeda
UMAP,4.568,8.6953,base,2023-02-28,38.5,humeda
UMAP,3.5589,8.3074,base,2023-03-05,13.2,humeda
UMAP,3.2992,8.1363,base,2023-03-07,16.8,humeda
UMAP,2.8979,7.8707,crecida,2023-03-11,47.6,humeda
UMAP,2.8906,7.8136,crecida,2023-03-12,64.1,humeda
UMAP,2.8214,7.7304,crecida,2023-03-13,104.0,humeda
UMAP,2.7403,7.6375,crecida,2023-03-14,103.1,humeda
UMAP,2.6827,7.5655,crecida,2023-03-15,113.4,humeda
UMAP,2.6071,7.4431,crecida,2023-03-16,95.4,humeda
UMAP,2.5194,7.3893,crecida,2023-03-17,71.8,humeda
UMAP,2.5213,7.2912,crecida,2023-03-18,59.3,humeda
UMAP,2.4688,7.235,crecida,2023-03-19,69.1,humeda
UMAP,2.4293,7.1477,crecida,2023-03-20,64.0,humeda
UMAP,2.3842,7.0372,crecida,2023-03-21,47.7,humeda
UMAP,2.3486,6.889,base,2023-03-23,30.4,humeda
UMAP,2.3033,6.6606,base,2023-03-26,22.6,humeda
UMAP,2.274,6.3967,base,2023-03-29,19.6,humeda
UMAP,2.368,5.597,base,2023-04-05,26.8,humeda
UMAP,2.4226,5.2762,base,2023-04-08,24.0,humeda
UMAP,2.4824,5.1659,base,2023-04-11,24.2,humeda
UMAP,2.7485,4.7414,base,2023-04-22,19.1,humeda
UMAP,2.8125,4.9558,base,2023-05-05,11.6,seca
UMAP,2.8874,4.7855,base,2023-05-07,13.0,seca
UMAP,8.3091,4.2744,base,2023-05-19,11.6,seca
UMAP,8.427,4.2904,base,2023-05-25,9.8,seca
UMAP,8.463,4.2975,base,2023-05-26,9.9,seca
UMAP,8.4547,4.3006,base,2023-05-27,9.8,seca
UMAP,8.5068,4.3009,base,2023-05-28,9.9,seca
UMAP,10.4088,3.9302,base,2023-06-13,7.0,seca
UMAP,10.5953,3.8538,base,2023-06-15,7.0,seca
UMAP,10.5107,3.8341,base,2023-06-16,7.5,seca
UMAP,11.3535,4.0629,base,2023-06-25,6.8,seca
UMAP,12.1239,4.5956,base,2023-07-03,5.4,seca
UMAP,12.2666,4.6489,base,2023-07-05,4.8,seca
UMAP,12.6559,4.663,base,2023-07-10,5.3,seca
UMAP,12.9548,4.791,base,2023-07-13,5.4,seca
UMAP,14.3461,5.8424,base,2023-07-17,7.4,seca
UMAP,14.8488,6.8629,base,2023-07-24,6.8,seca
UMAP,14.8814,7.0692,base,2023-07-26,6.8,seca
UMAP,14.8513,7.2053,base,2023-07-27,8.4,seca
UMAP,14.9519,7.5547,base,2023-07-30,7.3,seca
UMAP,15.0132,7.6797,base,2023-07-31,7.1,seca
UMAP,15.1052,7.8825,base,2023-08-03,6.5,seca
UMAP,15.1819,8.0431,base,2023-08-08,6.5,seca
UMAP,15.221,8.2174,base,2023-08-13,6.7,seca
UMAP,15.2069,8.2476,base,2023-08-14,6.4,seca
UMAP,15.175,8.4492,base,2023-08-17,6.5,seca
UMAP,15.1208,8.5432,base,2023-08-19,6.5,seca
UMAP,14.9955,8.6496,base,2023-08-22,6.4,seca
UMAP,14.7416,9.494,base,2023-09-04,6.5,seca
UMAP,13.8229,9.5478,base,2023-09-15,6.1,seca
UMAP,12.8323,9.9627,base,2023-09-25,6.5,seca
UMAP,12.7684,10.0241,base,2023-09-26,6.4,seca
UMAP,12.6182,9.9514,base,2023-09-28,6.7,seca
UMAP,12.4956,9.9897,base,2023-09-29,5.4,seca
UMAP,12.2713,9.9202,base,2023-10-03,8.5,seca
UMAP,12.093,9.8549,base,2023-10-06,6.6,seca
UMAP,11.7935,9.883,base,2023-10-08,6.6,seca
UMAP,11.3959,10.0002,base,2023-10-18,8.1,seca
UMAP,11.5686,10.1184,base,2023-10-29,10.0,seca
UMAP,11.6596,10.1,base,2023-10-30,8.3,seca
UMAP,11.5961,10.0044,base,2023-10-31,7.3,seca
UMAP,11.5377,9.8819,base,2023-11-03,5.2,seca
UMAP,11.5962,10.0246,base,2023-11-09,5.5,seca
UMAP,11.7459,10.292,base,2023-11-17,13.3,seca
UMAP,11.4049,10.7963,base,2023-11-27,17.2,seca
UMAP,11.1093,10.9865,base,2023-11-30,16.3,seca
UMAP,11.0047,11.0329,base,2023-12-02,33.9,humeda
UMAP,8.738,10.3193,base,2023-12-09,22.3,humeda
UMAP,7.783,10.0372,base,2023-12-17,27.7,humeda
UMAP,7.7148,10.0507,base,2023-12-18,24.5,humeda
UMAP,7.666,10.0337,base,2023-12-19,25.4,humeda
UMAP,7.4498,9.9512,base,2023-12-27,7.3,humeda
UMAP,7.4576,10.0039,base,2023-12-30,25.1,humeda
UMAP,7.2335,9.7134,base,2024-01-06,17.8,humeda
UMAP,5.1877,7.1283,base,2024-01-26,35.1,humeda
UMAP,5.0244,7.1383,base,2024-01-29,40.3,humeda
UMAP,4.9927,7.2041,crecida,2024-01-30,49.2,humeda
UMAP,4.9739,7.2333,crecida,2024-01-31,42.8,humeda
UMAP,4.9007,7.256,crecida,2024-02-01,51.5,humeda
UMAP,4.8093,7.3432,crecida,2024-02-02,56.7,humeda
UMAP,4.8469,7.3549,crecida,2024-02-03,47.9,humeda
UMAP,4.9469,6.6462,base,2024-02-27,31.5,humeda
UMAP,4.9121,6.8354,crecida,2024-03-01,42.2,humeda
UMAP,4.8769,6.8744,crecida,2024-03-02,44.6,humeda
UMAP,4.8245,6.8877,crecida,2024-03-03,41.9,humeda
UMAP,4.7141,6.8036,base,2024-03-11,25.3,humeda
UMAP,4.7268,6.8046,base,2024-03-12,26.6,humeda
UMAP,4.7705,6.6158,base,2024-03-15,19.6,humeda
UMAP,5.0363,6.7077,crecida,2024-03-25,44.6,humeda
UMAP,5.069,6.834,crecida,2024-03-26,47.6,humeda
UMAP,5.1164,6.9027,crecida,2024-03-27,44.8,humeda
UMAP,4.8032,7.0789,base,2024-04-04,40.6,humeda
UMAP,4.7327,7.0397,crecida,2024-04-05,42.3,humeda
UMAP,4.7243,6.9947,crecida,2024-04-06,44.9,humeda
UMAP,4.7692,6.997,crecida,2024-04-07,47.0,humeda
UMAP,4.784,6.9358,crecida,2024-04-08,41.5,humeda
UMAP,4.8672,6.8368,crecida,2024-04-11,41.8,humeda
UMAP,4.9239,6.773,crecida,2024-04-12,44.4,humeda
UMAP,5.0036,6.6686,base,2024-04-19,21.4,humeda
UMAP,5.2785,6.0968,base,2024-04-26,17.6,humeda
UMAP,5.8851,5.0889,base,2024-05-04,15.5,seca
UMAP,6.1777,3.9758,base,2024-05-19,13.6,seca
UMAP,6.1288,3.9759,base,2024-05-21,13.6,seca
UMAP,6.0797,3.9321,base,2024-05-24,12.4,seca
UMAP,6.5841,3.7462,base,2024-05-31,10.1,seca
UMAP,6.671,3.7116,base,2024-06-01,10.2,seca
UMAP,7.1018,3.5845,base,2024-06-03,10.1,seca
UMAP,7.7317,3.4859,base,2024-06-05,9.5,seca
UMAP,8.0006,3.4431,base,2024-06-06,9.5,seca
UMAP,8.4739,3.4244,base,2024-06-08,9.4,seca
UMAP,8.7628,3.4205,base,2024-06-09,9.6,seca
UMAP,10.2229,3.4835,base,2024-06-14,9.0,seca
UMAP,10.627,3.5227,base,2024-06-18,9.9,seca
UMAP,10.9529,3.3688,base,2024-06-23,10.3,seca
UMAP,11.2356,3.2767,base,2024-06-29,9.6,seca
UMAP,11.5773,3.0552,base,2024-07-05,10.6,seca
UMAP,12.1229,2.5285,base,2024-07-11,10.3,seca
UMAP,12.3523,2.3348,base,2024-07-13,10.4,seca
UMAP,12.5491,2.1703,base,2024-07-16,10.1,seca
UMAP,12.8764,1.863,base,2024-07-23,9.6,seca
UMAP,12.9717,1.6604,base,2024-07-31,9.3,seca
UMAP,12.9956,1.64,base,2024-08-05,9.2,seca
UMAP,13.1564,1.9592,base,2024-08-27,9.6,seca
UMAP,12.9834,1.9761,base,2024-09-01,9.8,seca
UMAP,12.8973,1.9731,base,2024-09-05,9.4,seca
UMAP,12.9463,1.9151,base,2024-09-08,9.6,seca
UMAP,12.9504,1.9158,base,2024-09-11,9.5,seca
UMAP,13.1737,2.0232,base,2024-09-17,5.8,seca
UMAP,13.5533,3.111,base,2024-09-25,5.7,seca
UMAP,13.6557,3.5367,base,2024-09-29,8.0,seca
UMAP,11.2699,10.1968,base,2024-10-20,6.8,seca
UMAP,11.5114,9.7343,base,2024-10-23,6.0,seca
UMAP,12.1686,6.8266,base,2024-11-16,7.5,seca
UMAP,10.3405,8.9062,base,2024-11-23,12.0,seca
UMAP,10.1939,9.1614,base,2024-11-25,16.4,seca
UMAP,9.7531,9.6195,base,2024-11-30,20.4,seca
UMAP,9.5946,9.7768,base,2024-12-02,8.2,humeda
UMAP,9.3592,9.8372,base,2024-12-04,9.7,humeda
UMAP,9.4403,9.6916,base,2024-12-06,13.5,humeda
UMAP,9.471,9.7256,base,2024-12-08,11.4,humeda
UMAP,9.1292,9.9488,base,2024-12-10,12.9,humeda
UMAP,9.1889,9.9614,base,2024-12-11,11.0,humeda
UMAP,9.2553,9.9467,base,2024-12-12,11.5,humeda
UMAP,9.1605,9.8742,base,2024-12-14,15.6,humeda
UMAP,8.8871,9.957,base,2024-12-17,36.6,humeda
UMAP,8.1728,9.7805,base,2024-12-23,12.3,humeda
UMAP,7.8392,9.4485,base,2024-12-29,31.0,humeda
UMAP,7.5738,9.8895,base,2025-01-05,25.4,humeda
UMAP,7.5689,9.2116,base,2025-01-16,17.4,humeda
UMAP,8.5931,6.5286,base,2025-02-05,15.1,humeda
UMAP,8.5016,7.0896,base,2025-02-06,15.3,humeda
UMAP,8.3651,7.8208,base,2025-02-08,16.8,humeda
UMAP,8.3642,8.055,base,2025-02-09,15.9,humeda
UMAP,8.3797,8.3084,base,2025-02-11,17.2,humeda
UMAP,8.5225,8.6558,crecida,2025-02-13,61.1,humeda
UMAP,8.4622,8.7761,crecida,2025-02-14,67.4,humeda
UMAP,8.3301,8.8345,crecida,2025-02-15,67.5,humeda
UMAP,6.8295,8.7545,crecida,2025-02-16,66.0,humeda
UMAP,6.4689,8.6576,crecida,2025-02-17,64.5,humeda
UMAP,6.1735,8.646,crecida,2025-02-18,66.8,humeda
UMAP,5.9419,8.6308,crecida,2025-02-19,68.1,humeda
UMAP,5.7437,8.6207,crecida,2025-02-20,67.6,humeda
UMAP,5.6518,8.6253,crecida,2025-02-21,68.0,humeda
UMAP,5.4667,8.6063,crecida,2025-02-22,68.1,humeda
UMAP,5.3168,8.6209,crecida,2025-02-23,68.7,humeda
UMAP,5.2725,8.6057,crecida,2025-02-24,70.6,humeda
UMAP,5.2058,8.5928,crecida,2025-02-25,69.8,humeda
UMAP,5.1242,8.5887,crecida,2025-02-26,68.6,humeda
UMAP,5.0233,8.5649,crecida,2025-02-27,68.2,humeda
UMAP,4.9176,8.5289,crecida,2025-02-28,68.0,humeda
UMAP,4.8313,8.4729,crecida,2025-03-01,56.9,humeda
UMAP,4.6857,8.4256,crecida,2025-03-02,56.3,humeda
UMAP,4.5403,8.3549,crecida,2025-03-03,56.1,humeda
UMAP,4.3537,8.3194,crecida,2025-03-04,56.5,humeda
UMAP,4.1472,8.1487,crecida,2025-03-05,56.8,humeda
UMAP,3.9968,8.0813,crecida,2025-03-06,63.4,humeda
UMAP,3.8958,7.9996,crecida,2025-03-07,67.9,humeda
UMAP,3.76,7.915,crecida,2025-03-08,65.3,humeda
UMAP,3.6886,7.8877,crecida,2025-03-09,59.8,humeda
UMAP,3.5843,7.8077,crecida,2025-03-10,58.2,humeda
UMAP,3.5149,7.741,crecida,2025-03-11,57.9,humeda
UMAP,3.4716,7.6659,crecida,2025-03-12,56.5,humeda
UMAP,3.4052,7.599,crecida,2025-03-13,55.8,humeda
UMAP,3.2448,7.4442,crecida,2025-03-14,54.9,humeda
UMAP,3.2442,7.402,crecida,2025-03-15,55.0,humeda
UMAP,3.2074,7.31,crecida,2025-03-16,56.9,humeda
UMAP,3.0988,7.2324,crecida,2025-03-17,57.6,humeda
UMAP,3.0264,7.1288,crecida,2025-03-18,56.5,humeda
UMAP,2.9834,7.0562,crecida,2025-03-19,57.4,humeda
UMAP,2.9266,6.9432,crecida,2025-03-20,58.1,humeda
UMAP,2.914,6.9268,crecida,2025-03-21,57.7,humeda
UMAP,2.8481,6.8656,crecida,2025-03-22,56.4,humeda
UMAP,2.8387,6.7937,crecida,2025-03-23,55.0,humeda
UMAP,2.783,6.7417,crecida,2025-03-24,54.6,humeda
UMAP,2.7465,6.6752,crecida,2025-03-25,51.3,humeda
UMAP,2.7079,6.5534,crecida,2025-03-26,50.8,humeda
UMAP,2.6861,6.4997,crecida,2025-03-27,50.2,humeda
UMAP,2.6615,6.4263,crecida,2025-03-28,49.0,humeda
UMAP,2.628,6.3358,crecida,2025-03-29,48.2,humeda
UMAP,2.6104,6.2487,crecida,2025-03-30,48.8,humeda
UMAP,2.6311,6.149,crecida,2025-03-31,48.8,humeda
UMAP,2.6483,6.0734,base,2025-04-01,37.0,humeda
UMAP,2.6498,5.9215,crecida,2025-04-02,45.2,humeda
UMAP,2.6828,5.8357,crecida,2025-04-03,51.1,humeda
UMAP,2.7185,5.7519,crecida,2025-04-04,46.1,humeda
UMAP,2.749,5.6781,crecida,2025-04-05,44.4,humeda
UMAP,2.8201,5.5448,crecida,2025-04-06,41.3,humeda
UMAP,3.3898,4.9451,base,2025-04-16,23.4,humeda
UMAP,3.3769,4.9052,base,2025-04-17,23.2,humeda
UMAP,3.3878,4.9131,base,2025-04-18,22.7,humeda
UMAP,3.4333,4.9018,base,2025-04-19,21.7,humeda
UMAP,4.401,4.6415,base,2025-04-29,16.9,humeda
UMAP,4.5327,4.6076,base,2025-04-30,16.5,humeda
UMAP,5.2522,4.3146,base,2025-05-11,11.6,seca
UMAP,5.6263,4.0486,base,2025-05-17,10.4,seca
UMAP,6.6896,3.7085,base,2025-05-28,9.5,seca
UMAP,9.7304,3.5792,base,2025-06-08,7.8,seca
UMAP,9.8547,3.5433,base,2025-06-10,7.8,seca
UMAP,10.2844,3.5356,base,2025-06-14,7.5,seca
UMAP,11.1905,3.6642,base,2025-06-20,7.3,seca
UMAP,11.5696,3.7242,base,2025-06-22,7.2,seca
UMAP,12.5535,4.4342,base,2025-06-30,7.0,seca
UMAP,12.9041,4.4107,base,2025-07-05,7.1,seca
UMAP,13.1992,4.3107,base,2025-07-09,7.1,seca
UMAP,13.6353,4.3854,base,2025-07-13,6.9,seca
UMAP,13.6329,4.343,base,2025-07-14,6.8,seca
UMAP,13.8841,4.5578,base,2025-07-18,6.8,seca
UMAP,14.0135,4.6993,base,2025-07-19,6.7,seca
UMAP,14.137,4.9406,base,2025-07-22,6.7,seca
UMAP,14.4349,5.7291,base,2025-07-28,6.5,seca
UMAP,14.5042,6.0186,base,2025-07-30,6.4,seca
UMAP,14.5152,6.0649,base,2025-07-31,5.7,seca
UMAP,14.5753,6.3455,base,2025-08-05,7.2,seca
UMAP,14.6284,7.978,base,2025-08-20,6.6,seca
UMAP,14.6423,8.07,base,2025-08-21,6.5,seca
UMAP,14.6315,8.3037,base,2025-08-26,6.4,seca
UMAP,14.6654,8.3649,base,2025-08-27,6.4,seca
UMAP,14.4893,8.6616,base,2025-09-01,7.4,seca
UMAP,14.2167,8.8943,base,2025-09-07,7.3,seca
UMAP,14.0236,8.8368,base,2025-09-16,6.9,seca
UMAP,13.9767,8.7219,base,2025-09-22,6.7,seca
UMAP,13.8428,8.7028,base,2025-09-29,8.7,seca
UMAP,13.2341,10.2453,base,2025-10-05,13.7,seca
UMAP,13.1301,10.4896,base,2025-10-06,14.7,seca
UMAP,12.7991,10.8626,base,2025-10-09,14.2,seca
UMAP,12.4676,11.1755,base,2025-10-12,15.0,seca
UMAP,11.9866,11.3922,base,2025-10-15,12.4,seca
UMAP,11.8183,11.4119,base,2025-10-16,11.5,seca
UMAP,11.6103,11.3972,base,2025-10-17,11.7,seca
UMAP,10.5053,10.7611,base,2025-10-25,14.5,seca
UMAP,10.6001,9.3667,base,2025-11-01,10.4,seca
UMAP,10.7267,9.1096,base,2025-11-03,9.6,seca
UMAP,11.0101,8.4514,base,2025-11-08,10.1,seca
UMAP,11.1195,8.279,base,2025-11-09,11.1,seca
UMAP,11.1064,8.0998,base,2025-11-11,10.2,seca
UMAP,11.1954,7.7206,base,2025-11-13,11.6,seca
UMAP,10.972,6.7807,base,2025-11-19,10.2,seca
UMAP,10.2339,6.4081,base,2025-11-27,8.6,seca
UMAP,9.8958,6.0482,base,2025-12-01,8.3,humeda
UMAP,9.9047,5.9134,base,2025-12-03,8.0,humeda
UMAP,10.2901,5.5474,base,2025-12-10,8.0,humeda
UMAP,10.3969,5.5406,base,2025-12-12,7.8,humeda
UMAP,10.667,5.3635,base,2025-12-16,7.5,humeda
UMAP,10.708,5.3461,base,2025-12-17,7.9,humeda
UMAP,10.7999,5.3272,base,2025-12-18,8.0,humeda
UMAP,10.9536,5.3524,base,2025-12-21,6.2,humeda
UMAP,12.4214,5.8102,base,2025-12-28,6.0,humeda
DTW→MDS,28.0493,-27.3057,crecida,2015-03-20,49.1,humeda
DTW→MDS,17.6715,-18.0116,crecida,2015-03-21,50.9,humeda
DTW→MDS,15.7859,-15.909,crecida,2015-03-22,51.1,humeda
DTW→MDS,14.4811,-14.6534,crecida,2015-03-23,51.9,humeda
DTW→MDS,12.9156,-13.196,crecida,2015-03-24,53.8,humeda
DTW→MDS,10.7991,-11.3004,crecida,2015-03-25,51.0,humeda
DTW→MDS,9.5186,-10.1669,crecida,2015-03-26,50.5,humeda
DTW→MDS,8.3541,-9.0719,crecida,2015-03-27,49.6,humeda
DTW→MDS,7.2396,-7.9486,crecida,2015-03-28,48.1,humeda
DTW→MDS,6.2434,-6.833,crecida,2015-03-29,45.5,humeda
DTW→MDS,41.0982,-46.4925,crecida,2017-01-23,47.0,humeda
DTW→MDS,21.958,-30.0858,crecida,2017-01-24,49.5,humeda
DTW→MDS,18.9914,-27.6625,crecida,2017-01-25,63.9,humeda
DTW→MDS,12.4366,-22.4733,crecida,2017-01-26,93.1,humeda
DTW→MDS,9.1221,-21.4992,crecida,2017-01-27,93.1,humeda
DTW→MDS,6.0616,-20.7919,crecida,2017-01-28,83.7,humeda
DTW→MDS,2.863,-19.615,crecida,2017-01-29,70.4,humeda
DTW→MDS,-0.1861,-17.5545,crecida,2017-01-30,65.8,humeda
DTW→MDS,-2.553,-15.8324,crecida,2017-01-31,55.6,humeda
DTW→MDS,-5.4577,-11.5741,crecida,2017-02-01,49.9,humeda
DTW→MDS,-6.8423,-9.6411,crecida,2017-02-02,46.0,humeda
DTW→MDS,-7.709,-8.342,crecida,2017-02-03,41.5,humeda
DTW→MDS,-10.7587,-4.3268,crecida,2017-02-08,41.1,humeda
DTW→MDS,-11.643,-3.5746,crecida,2017-02-09,49.9,humeda
DTW→MDS,-13.8036,-1.1109,crecida,2017-02-10,49.9,humeda
DTW→MDS,-14.9394,-0.2009,crecida,2017-02-11,53.1,humeda
DTW→MDS,-16.4989,1.2433,crecida,2017-02-12,49.9,humeda
DTW→MDS,-17.6427,2.174,crecida,2017-02-13,42.1,humeda
DTW→MDS,-18.4016,2.9606,crecida,2017-02-14,49.9,humeda
DTW→MDS,-19.5781,3.9587,crecida,2017-02-15,57.8,humeda
DTW→MDS,-21.8458,6.4654,crecida,2017-02-16,58.5,humeda
DTW→MDS,-23.4427,7.7872,crecida,2017-02-17,61.2,humeda
DTW→MDS,-25.37,9.6492,crecida,2017-02-18,60.5,humeda
DTW→MDS,-26.9171,10.9021,crecida,2017-02-19,57.0,humeda
DTW→MDS,-28.3289,12.1299,crecida,2017-02-20,49.9,humeda
DTW→MDS,-29.3801,13.1564,crecida,2017-02-21,43.8,humeda
DTW→MDS,-30.0055,14.2114,crecida,2017-02-22,44.2,humeda
DTW→MDS,-30.7555,15.1105,crecida,2017-02-23,49.1,humeda
DTW→MDS,-31.7055,16.1762,crecida,2017-02-24,41.3,humeda
DTW→MDS,-32.2606,17.079,crecida,2017-02-25,58.7,humeda
DTW→MDS,-34.1366,19.2694,crecida,2017-02-26,68.1,humeda
DTW→MDS,-37.0422,22.8178,crecida,2017-02-27,68.3,humeda
DTW→MDS,-38.7796,24.4043,crecida,2017-02-28,68.2,humeda
DTW→MDS,-40.6589,26.1237,crecida,2017-03-01,58.1,humeda
DTW→MDS,-42.1672,27.6628,crecida,2017-03-02,56.7,humeda
DTW→MDS,-43.3529,28.8653,crecida,2017-03-03,56.8,humeda
DTW→MDS,-44.5192,30.0554,crecida,2017-03-04,57.3,humeda
DTW→MDS,-45.7055,31.2716,crecida,2017-03-05,56.5,humeda
DTW→MDS,-46.8436,32.4386,crecida,2017-03-06,56.4,humeda
DTW→MDS,-47.9579,33.6002,crecida,2017-03-07,56.5,humeda
DTW→MDS,-49.0675,34.7697,crecida,2017-03-08,57.8,humeda
DTW→MDS,-50.2243,36.0402,crecida,2017-03-09,63.4,humeda
DTW→MDS,-51.8001,37.909,crecida,2017-03-10,68.3,humeda
DTW→MDS,-53.921,40.5267,crecida,2017-03-11,68.9,humeda
DTW→MDS,-56.7453,43.6006,crecida,2017-03-12,68.7,humeda
